0.4,-9.29988851858085e-13
0.405,-9.05907589767779e-13
0.41,-8.81770535378674e-13
0.415,-8.57577624235686e-13
0.42,-8.33328791878364e-13
0.425,-8.09023973841033e-13
0.43,-7.84663105652947e-13
0.435,-7.60246122838434e-13
0.44,-7.35772960917045e-13
0.445,-7.11243555403703e-13
0.45,-6.86657841808853e-13
0.455,-6.62015755638607e-13
0.46,-6.37317232394899e-13
0.465,-6.12562207575633e-13
0.47,-5.87750616674831e-13
0.475,-5.62882395182789e-13
0.48,-5.37957478586222e-13
0.485,-5.1297580236842e-13
0.49,-4.87937302009397e-13
0.495,-4.62841912986046e-13
0.5,-4.37689570772286e-13
0.505,-4.12480210839223e-13
0.51,-3.87213768655294e-13
0.515,-3.61890179686428e-13
0.52,-3.36509379396196e-13
0.525,-3.11071303245966e-13
0.53,-2.85575886695056e-13
0.535,-2.60023065200894e-13
0.54,-2.34412774219164e-13
0.545,-2.08744949203973e-13
0.55,-1.83019525607998e-13
0.555,-1.57236438882644e-13
0.56,-1.31395624478206e-13
0.565,-1.05497017844017e-13
0.57,-7.95405544286152e-14
0.575,-5.35261696798928e-14
0.58,-2.74537990452599e-14
0.585,-1.32337797180032e-15
0.59,2.48651580935689e-14
0.595,5.11118737039388e-14
0.6,7.74168334122486e-14
0.605,1.03780101771126e-13
0.61,1.30201743332729e-13
0.615,1.5668182264858e-13
0.62,1.83220404269412e-13
0.625,2.09817552745003e-13
0.63,2.36473332624013e-13
0.635,2.63187808453828e-13
0.64,2.89961044780393e-13
0.645,3.16793106148048e-13
0.65,3.43684057099372e-13
0.655,3.70633962175011e-13
0.66,3.97642885913521e-13
0.665,4.247108928512e-13
0.67,4.51838047521926e-13
0.675,4.7902441445699e-13
0.68,5.06270058184934e-13
0.685,5.33575043231381e-13
0.69,5.60939434118872e-13
0.695,5.88363295366702e-13
0.7,6.15846691490748e-13
0.705,6.43389687003306e-13
0.71,6.70992346412921e-13
0.715,6.98654734224224e-13
0.72,7.26376914937757e-13
0.725,7.54158953049812e-13
0.73,7.82000913052255e-13
0.735,8.09902859432363e-13
0.74,8.37864856672651e-13
0.745,8.65886969250703e-13
0.75,8.93969261639003e-13
0.755,9.22111798304761e-13
0.76,9.50314643709746e-13
0.765,9.78577862310112e-13
0.77,1.00690151855623e-12
0.775,1.03528567689251e-12
0.78,1.06373040175722e-12
0.785,1.09223575758236e-12
0.79,1.12080180879342e-12
0.795,1.14942861980925e-12
0.8,1.17811625504188e-12
0.805,1.20686477889634e-12
0.81,1.23567425577048e-12
0.815,1.26454475005482e-12
0.82,1.29347632613234e-12
0.825,1.32246904837833e-12
0.83,1.35152298116021e-12
0.835,1.38063818883733e-12
0.84,1.40981473576082e-12
0.845,1.43905268627341e-12
0.85,1.46835210470926e-12
0.855,1.49771305539373e-12
0.86,1.52713560264328e-12
0.865,1.55661981076522e-12
0.87,1.58616574405759e-12
0.875,1.61577346680893e-12
0.88,1.64544304329815e-12
0.885,1.67517453779428e-12
0.89,1.70496801455638e-12
0.895,1.73482353783328e-12
0.9,1.76474117186344e-12
0.905,1.79472098087476e-12
0.91,1.8247630290844e-12
0.915,1.85486738069857e-12
0.92,1.8850340999124e-12
0.925,1.91526325090971e-12
0.93,1.94555489786285e-12
0.935,1.97590910493251e-12
0.94,2.00632593626753e-12
0.945,2.03680545600472e-12
0.95,2.06734772826869e-12
0.955,2.09795281717162e-12
0.96,2.12862078681314e-12
0.965,2.15935170128007e-12
0.97,2.19014562464631e-12
0.975,2.22100262097258e-12
0.98,2.25192275430628e-12
0.985,2.28290608868129e-12
0.99,2.31395268811778e-12
0.995,2.34506261662201e-12
1,2.37623593818617e-12
1.005,2.40747271678815e-12
1.01,2.43877301639141e-12
1.015,2.47013690094471e-12
1.02,2.50156443438198e-12
1.025,2.53305568062213e-12
1.03,2.56461070356882e-12
1.035,2.59622956711028e-12
1.04,2.62791233511915e-12
1.045,2.65965907145225e-12
1.05,2.69146983995039e-12
1.055,2.72334470443822e-12
1.06,2.75528372872398e-12
1.065,2.78728697659932e-12
1.07,2.81935451183914e-12
1.075,2.85148639820137e-12
1.08,2.88368269942675e-12
1.085,2.91594347923869e-12
1.09,2.94826880134301e-12
1.095,2.98065872942781e-12
1.1,3.01311332716323e-12
1.105,3.04563265820125e-12
1.11,3.07821678617553e-12
1.115,3.11086577470115e-12
1.12,3.1435796873745e-12
1.125,3.17635858777299e-12
1.13,3.20920253945491e-12
1.135,3.2421116059592e-12
1.14,3.27508585080528e-12
1.145,3.30812533749281e-12
1.15,3.34123012950153e-12
1.155,3.37440029029103e-12
1.16,3.40763588330056e-12
1.165,3.44093697194882e-12
1.17,3.47430361963378e-12
1.175,3.50773588973244e-12
1.18,3.54123384560066e-12
1.185,3.57479755057295e-12
1.19,3.60842706796225e-12
1.195,3.64212246105973e-12
1.2,3.67588379313462e-12
1.205,3.70971112743395e-12
1.21,3.74360452718238e-12
1.215,3.77756405558197e-12
1.22,3.81158977581202e-12
1.225,3.84568175102879e-12
1.23,3.87984004436539e-12
1.235,3.91406471893146e-12
1.24,3.94835583781305e-12
1.245,3.98271346407238e-12
1.25,4.01713766074762e-12
1.255,4.0516284908527e-12
1.26,4.0861860173771e-12
1.265,4.12081030328561e-12
1.27,4.15550141151818e-12
1.275,4.19025940498964e-12
1.28,4.22508434658952e-12
1.285,4.25997629918187e-12
1.29,4.29493532560498e-12
1.295,4.32996148867124e-12
1.3,4.36505485116685e-12
1.305,4.4002154758517e-12
1.31,4.43544342545906e-12
1.315,4.47073876269543e-12
1.32,4.50610155024032e-12
1.325,4.54153185074599e-12
1.33,4.57702972683729e-12
1.335,4.61259524111142e-12
1.34,4.64822845613769e-12
1.345,4.68392943445737e-12
1.35,4.71969823858339e-12
1.355,4.75553493100019e-12
1.36,4.79143957416347e-12
1.365,4.82741223049996e-12
1.37,4.86345296240725e-12
1.375,4.89956183225352e-12
1.38,4.93573890237733e-12
1.385,4.97198423508745e-12
1.39,5.00829789266256e-12
1.395,5.0446799373511e-12
1.4,5.08113043137098e-12
1.405,5.11764943690945e-12
1.41,5.15423701612279e-12
1.415,5.19089323113612e-12
1.42,5.22761814404321e-12
1.425,5.26441181690619e-12
1.43,5.30127431175539e-12
1.435,5.33820569058909e-12
1.44,5.37520601537328e-12
1.445,5.41227534804147e-12
1.45,5.44941375049441e-12
1.455,5.48662128459995e-12
1.46,5.52389801219271e-12
1.465,5.56124399507395e-12
1.47,5.59865929501128e-12
1.475,5.63614397373845e-12
1.48,5.67369809295514e-12
1.485,5.71132171432669e-12
1.49,5.74901489948393e-12
1.495,5.78677771002289e-12
1.5,5.82461020750463e-12
1.505,5.86251245345494e-12
1.51,5.90048450936419e-12
1.515,5.93852643668703e-12
1.52,5.9766382968422e-12
1.525,6.01482015121229e-12
1.53,6.05307206114348e-12
1.535,6.09139408794536e-12
1.54,6.12978629289064e-12
1.545,6.16824873721498e-12
1.55,6.20678148211669e-12
1.555,6.24538458875655e-12
1.56,6.28405811825752e-12
1.565,6.32280213170457e-12
1.57,6.36161669014441e-12
1.575,6.40050185458523e-12
1.58,6.43945768599652e-12
1.585,6.47848424530878e-12
1.59,6.51758159341331e-12
1.595,6.55674979116199e-12
1.6,6.595988899367e-12
1.605,6.63529897880059e-12
1.61,6.67468009019489e-12
1.615,6.7141322942416e-12
1.62,6.75365565159179e-12
1.625,6.79325022285568e-12
1.63,6.83291606860233e-12
1.635,6.87265324935948e-12
1.64,6.91246182561325e-12
1.645,6.95234185780792e-12
1.65,6.99229340634569e-12
1.655,7.03231653158644e-12
1.66,7.07241129384748e-12
1.665,7.11257775340328e-12
1.67,7.15281597048529e-12
1.675,7.19312600528163e-12
1.68,7.23350791793689e-12
1.685,7.27396176855185e-12
1.69,7.31448761718328e-12
1.695,7.35508552384363e-12
1.7,7.39575554850084e-12
1.705,7.43649775107808e-12
1.71,7.47731219145348e-12
1.715,7.51819892945989e-12
1.72,7.55915802488464e-12
1.725,7.60018953746931e-12
1.73,7.64129352690943e-12
1.735,7.68247005285427e-12
1.74,7.72371917490659e-12
1.745,7.76504095262236e-12
1.75,7.80643544551054e-12
1.755,7.84790271303282e-12
1.76,7.88944281460334e-12
1.765,7.93105580958849e-12
1.77,7.97274175730662e-12
1.775,8.01450071702777e-12
1.78,8.05633274797347e-12
1.785,8.09823790931646e-12
1.79,8.1402162601804e-12
1.795,8.18226785963968e-12
1.8,8.22439276671911e-12
1.805,8.2665910403937e-12
1.81,8.30886273958839e-12
1.815,8.35120792317777e-12
1.82,8.39362664998588e-12
1.825,8.43611897878588e-12
1.83,8.47868496829986e-12
1.835,8.52132467719853e-12
1.84,8.56403816410099e-12
1.845,8.60682548757445e-12
1.85,8.649686706134e-12
1.855,8.69262187824232e-12
1.86,8.73563106230942e-12
1.865,8.77871431669241e-12
1.87,8.8218716996952e-12
1.875,8.86510326956827e-12
1.88,8.90840908450837e-12
1.885,8.95178920265828e-12
1.89,8.99524368210658e-12
1.895,9.03877258088731e-12
1.9,9.08237595697977e-12
1.905,9.12605386830821e-12
1.91,9.16980637274161e-12
1.915,9.21363352809337e-12
1.92,9.25753539212108e-12
1.925,9.30151202252621e-12
1.93,9.3455634769539e-12
1.935,9.38968981299265e-12
1.94,9.43389108817406e-12
1.945,9.47816735997255e-12
1.95,9.52251868580514e-12
1.955,9.56694512303113e-12
1.96,9.61144672895183e-12
1.965,9.65602356081032e-12
1.97,9.70067567579117e-12
1.975,9.74540313102016e-12
1.98,9.79020598356401e-12
1.985,9.83508429043009e-12
1.99,9.8800381085662e-12
1.995,9.92506749486024e-12
2,9.97017250613997e-12
2.005,1.00153531991727e-11
2.01,1.00606096306651e-11
2.015,1.01059418572628e-11
2.02,1.01513499355503e-11
2.025,1.01968339220503e-11
2.03,1.0242393873224e-11
2.035,1.02880298454704e-11
2.04,1.03337418951261e-11
2.045,1.03795300784651e-11
2.05,1.04253944516985e-11
2.055,1.04713350709743e-11
2.06,1.05173519923768e-11
2.065,1.05634452719268e-11
2.07,1.06096149655809e-11
2.075,1.06558611292314e-11
2.08,1.07021838187061e-11
2.085,1.07485830897679e-11
2.09,1.07950589981145e-11
2.095,1.08416115993781e-11
2.1,1.08882409491253e-11
2.105,1.09349471028567e-11
2.11,1.09817301160066e-11
2.115,1.10285900439426e-11
2.12,1.10755269419655e-11
2.125,1.11225408653091e-11
2.13,1.11696318691397e-11
2.135,1.12168000085557e-11
2.14,1.12640453385877e-11
2.145,1.1311367914198e-11
2.15,1.13587677902803e-11
2.155,1.14062450216593e-11
2.16,1.14537996630908e-11
2.165,1.15014317692609e-11
2.17,1.15491413947862e-11
2.175,1.15969285942131e-11
2.18,1.16447934220178e-11
2.185,1.16927359326057e-11
2.19,1.17407561803117e-11
2.195,1.17888542193991e-11
2.2,1.18370301040599e-11
2.205,1.18852838884144e-11
2.21,1.19336156265107e-11
2.215,1.19820253723245e-11
2.22,1.20305131797592e-11
2.225,1.20790791026448e-11
2.23,1.21277231947383e-11
2.235,1.21764455097231e-11
2.24,1.22252461012088e-11
2.245,1.22741250227309e-11
2.25,1.23230823277503e-11
2.255,1.23721180696533e-11
2.26,1.24212323017513e-11
2.265,1.24704250772801e-11
2.27,1.25196964494002e-11
2.275,1.25690464711958e-11
2.28,1.26184751956753e-11
2.285,1.26679826757702e-11
2.29,1.27175689643353e-11
2.295,1.27672341141485e-11
2.3,1.281697817791e-11
2.305,1.28668012082423e-11
2.31,1.291670325769e-11
2.315,1.29666843787193e-11
2.32,1.30167446237177e-11
2.325,1.30668840449939e-11
2.33,1.31171026947772e-11
2.335,1.31674006252174e-11
2.34,1.32177778883845e-11
2.345,1.32682345362684e-11
2.35,1.33187706207782e-11
2.355,1.33693861937426e-11
2.36,1.3420081306909e-11
2.365,1.34708560119435e-11
2.37,1.35217103604305e-11
2.375,1.35726444038722e-11
2.38,1.36236581936888e-11
2.385,1.36747517812176e-11
2.39,1.3725925217713e-11
2.395,1.37771785543464e-11
2.4,1.38285118422052e-11
2.405,1.38799251322934e-11
2.41,1.39314184755304e-11
2.415,1.39829919227513e-11
2.42,1.40346455247064e-11
2.425,1.40863793320608e-11
2.43,1.41381933953941e-11
2.435,1.41900877652004e-11
2.44,1.42420624918874e-11
2.445,1.42941176257766e-11
2.45,1.43462532171027e-11
2.455,1.43984693160135e-11
2.46,1.44507659725694e-11
2.465,1.4503143236743e-11
2.47,1.45556011584192e-11
2.475,1.46081397873944e-11
2.48,1.46607591733763e-11
2.485,1.4713459365984e-11
2.49,1.4766240414747e-11
2.495,1.48191023691054e-11
2.5,1.48720452784095e-11
2.505,1.4925069191919e-11
2.51,1.49781741588035e-11
2.515,1.50313602281414e-11
2.52,1.50846274489202e-11
2.525,1.51379758700357e-11
2.53,1.51914055402918e-11
2.535,1.52449165084005e-11
2.54,1.5298508822981e-11
2.545,1.53521825325599e-11
2.55,1.54059376855706e-11
2.555,1.54597743303531e-11
2.56,1.55136925151535e-11
2.565,1.55676922881238e-11
2.57,1.56217736973216e-11
2.575,1.56759367907097e-11
2.58,1.57301816161558e-11
2.585,1.57845082214321e-11
2.59,1.58389166542151e-11
2.595,1.58934069620853e-11
2.6,1.59479791925266e-11
2.605,1.60026333929261e-11
2.61,1.60573696105741e-11
2.615,1.61121878926631e-11
2.62,1.61670882862881e-11
2.625,1.6222070838446e-11
2.63,1.62771355960351e-11
2.635,1.63322826058551e-11
2.64,1.63875119146066e-11
2.645,1.64428235688906e-11
2.65,1.64982176152085e-11
2.655,1.65536940999615e-11
2.66,1.66092530694505e-11
2.665,1.66648945698754e-11
2.67,1.67206186473352e-11
2.675,1.67764253478273e-11
2.68,1.68323147172473e-11
2.685,1.68882868013888e-11
2.69,1.69443416459428e-11
2.695,1.70004792964975e-11
2.7,1.7056699798538e-11
2.705,1.71130031974457e-11
2.71,1.71693895384986e-11
2.715,1.72258588668699e-11
2.72,1.72824112276289e-11
2.725,1.73390466657395e-11
2.73,1.73957652260607e-11
2.735,1.74525669533459e-11
2.74,1.75094518922424e-11
2.745,1.75664200872916e-11
2.75,1.76234715829279e-11
2.755,1.7680606423479e-11
2.76,1.77378246531653e-11
2.765,1.77951263160995e-11
2.77,1.78525114562862e-11
2.775,1.7909980117622e-11
2.78,1.79675323438944e-11
2.785,1.80251681787821e-11
2.79,1.80828876658545e-11
2.795,1.81406908485709e-11
2.8,1.8198577770281e-11
2.805,1.82565484742236e-11
2.81,1.83146030035269e-11
2.815,1.83727414012081e-11
2.82,1.84309637101727e-11
2.825,1.84892699732143e-11
2.83,1.85476602330146e-11
2.835,1.86061345321423e-11
2.84,1.86646929130535e-11
2.845,1.8723335418091e-11
2.85,1.87820620894838e-11
2.855,1.8840872969347e-11
2.86,1.88997680996814e-11
2.865,1.89587475223731e-11
2.87,1.90178112791931e-11
2.875,1.90769594117969e-11
2.88,1.91361919617243e-11
2.885,1.9195508970399e-11
2.89,1.9254910479128e-11
2.895,1.93143965291018e-11
2.9,1.93739671613933e-11
2.905,1.94336224169581e-11
2.91,1.94933623366335e-11
2.915,1.95531869611389e-11
2.92,1.96130963310748e-11
2.925,1.96730904869226e-11
2.93,1.97331694690445e-11
2.935,1.97933333176826e-11
2.94,1.98535820729593e-11
2.945,1.99139157748762e-11
2.95,1.9974334463314e-11
2.955,2.00348381780323e-11
2.96,2.00954269586691e-11
2.965,2.01561008447404e-11
2.97,2.02168598756398e-11
2.975,2.02777040906382e-11
2.98,2.03386335288834e-11
2.985,2.03996482293999e-11
2.99,2.04607482310882e-11
2.995,2.05219335727247e-11
3,2.05832042929612e-11
3.005,2.06445604303245e-11
3.01,2.07060020232163e-11
3.015,2.07675291099123e-11
3.02,2.08291417285624e-11
3.025,2.089083991719e-11
3.03,2.09526237136916e-11
3.035,2.10144931558366e-11
3.04,2.10764482812668e-11
3.045,2.11384891274962e-11
3.05,2.12006157319101e-11
3.055,2.12628281317657e-11
3.06,2.13251263641905e-11
3.065,2.1387510466183e-11
3.07,2.14499804746117e-11
3.075,2.1512536426215e-11
3.08,2.15751783576004e-11
3.085,2.16379063052449e-11
3.09,2.17007203054937e-11
3.095,2.17636203945606e-11
3.1,2.18266066085271e-11
3.105,2.18896789833423e-11
3.11,2.19528375548223e-11
3.115,2.201608235865e-11
3.12,2.20794134303747e-11
3.125,2.21428308054116e-11
3.13,2.22063345190415e-11
3.135,2.22699246064104e-11
3.14,2.23336011025291e-11
3.145,2.23973640422727e-11
3.15,2.24612134603806e-11
3.155,2.25251493914557e-11
3.16,2.2589171869964e-11
3.165,2.26532809302346e-11
3.17,2.27174766064589e-11
3.175,2.27817589326906e-11
3.18,2.28461279428449e-11
3.185,2.29105836706983e-11
3.19,2.29751261498883e-11
3.195,2.3039755413913e-11
3.2,2.31044714961303e-11
3.205,2.31692744297583e-11
3.21,2.32341642478741e-11
3.215,2.32991409834137e-11
3.22,2.3364204669172e-11
3.225,2.34293553378017e-11
3.23,2.34945930218134e-11
3.235,2.3559917753575e-11
3.24,2.36253295653115e-11
3.245,2.36908284891044e-11
3.25,2.37564145568913e-11
3.255,2.38220878004655e-11
3.26,2.3887848251476e-11
3.265,2.39536959414264e-11
3.27,2.40196309016751e-11
3.275,2.40856531634345e-11
3.28,2.4151762757771e-11
3.285,2.4217959715604e-11
3.29,2.42842440677063e-11
3.295,2.43506158447029e-11
3.3,2.44170750770712e-11
3.305,2.44836217951401e-11
3.31,2.45502560290902e-11
3.315,2.46169778089526e-11
3.32,2.46837871646094e-11
3.325,2.47506841257924e-11
3.33,2.48176687220835e-11
3.335,2.48847409829136e-11
3.34,2.49519009375627e-11
3.345,2.50191486151593e-11
3.35,2.50864840446799e-11
3.355,2.51539072549486e-11
3.36,2.52214182746371e-11
3.365,2.52890171322636e-11
3.37,2.5356703856193e-11
3.375,2.54244784746361e-11
3.38,2.54923410156494e-11
3.385,2.55602915071345e-11
3.39,2.56283299768379e-11
3.395,2.56964564523505e-11
3.4,2.57646709611072e-11
3.405,2.58329735303862e-11
3.41,2.59013641873093e-11
3.415,2.59698429588406e-11
3.42,2.60384098717867e-11
3.425,2.61070649527961e-11
3.43,2.61758082283587e-11
3.435,2.62446397248055e-11
3.44,2.63135594683083e-11
3.445,2.63825674848787e-11
3.45,2.64516638003686e-11
3.455,2.6520848440469e-11
3.46,2.65901214307098e-11
3.465,2.66594827964596e-11
3.47,2.67289325629251e-11
3.475,2.67984707551507e-11
3.48,2.68680973980179e-11
3.485,2.69378125162452e-11
3.49,2.70076161343876e-11
3.495,2.70775082768359e-11
3.5,2.71474889678166e-11
3.505,2.72175582313914e-11
3.51,2.72877160914566e-11
3.515,2.73579625717428e-11
3.52,2.74282976958146e-11
3.525,2.74987214870699e-11
3.53,2.75692339687398e-11
3.535,2.76398351638877e-11
3.54,2.77105250954094e-11
3.545,2.77813037860323e-11
3.55,2.78521712583152e-11
3.555,2.79231275346477e-11
3.56,2.79941726372498e-11
3.565,2.80653065881716e-11
3.57,2.81365294092926e-11
3.575,2.82078411223216e-11
3.58,2.82792417487961e-11
3.585,2.83507313100818e-11
3.59,2.84223098273722e-11
3.595,2.84939773216883e-11
3.6,2.8565733813878e-11
3.605,2.86375793246157e-11
3.61,2.87095138744019e-11
3.615,2.87815374835629e-11
3.62,2.885365017225e-11
3.625,2.89258519604395e-11
3.63,2.89981428679317e-11
3.635,2.90705229143511e-11
3.64,2.91429921191456e-11
3.645,2.92155505015861e-11
3.65,2.92881980807659e-11
3.655,2.93609348756007e-11
3.66,2.94337609048278e-11
3.665,2.95066761870056e-11
3.67,2.95796807405136e-11
3.675,2.96527745835513e-11
3.68,2.97259577341385e-11
3.685,2.97992302101141e-11
3.69,2.98725920291363e-11
3.695,2.99460432086817e-11
3.7,3.00195837660453e-11
3.705,3.00932137183394e-11
3.71,3.01669330824938e-11
3.715,3.02407418752551e-11
3.72,3.03146401131861e-11
3.725,3.03886278126657e-11
3.73,3.04627049898878e-11
3.735,3.05368716608619e-11
3.74,3.06111278414116e-11
3.745,3.06854735471748e-11
3.75,3.07599087936029e-11
3.755,3.08344335959605e-11
3.76,3.09090479693251e-11
3.765,3.09837519285863e-11
3.77,3.10585454884456e-11
3.775,3.11334286634158e-11
3.78,3.12084014678207e-11
3.785,3.12834639157945e-11
3.79,3.13586160212814e-11
3.795,3.14338577980352e-11
3.8,3.15091892596188e-11
3.805,3.15846104194036e-11
3.81,3.16601212905692e-11
3.815,3.17357218861031e-11
3.82,3.18114122187998e-11
3.825,3.18871923012607e-11
3.83,3.19630621458936e-11
3.835,3.2039021764912e-11
3.84,3.2115071170335e-11
3.845,3.21912103739865e-11
3.85,3.22674393874949e-11
3.855,3.23437582222927e-11
3.86,3.24201668896158e-11
3.865,3.24966654005034e-11
3.87,3.25732537657971e-11
3.875,3.26499319961408e-11
3.88,3.27267001019802e-11
3.885,3.28035580935619e-11
3.89,3.28805059809335e-11
3.895,3.29575437739428e-11
3.9,3.30346714822375e-11
3.905,3.31118891152646e-11
3.91,3.318919668227e-11
3.915,3.32665941922979e-11
3.92,3.33440816541906e-11
3.925,3.34216590765879e-11
3.93,3.34993264679263e-11
3.935,3.35770838364392e-11
3.94,3.36549311901558e-11
3.945,3.3732868536901e-11
3.95,3.38108958842948e-11
3.955,3.38890132397518e-11
3.96,3.39672206104806e-11
3.965,3.40455180034839e-11
3.97,3.41239054255571e-11
3.975,3.42023828832888e-11
3.98,3.42809503830594e-11
3.985,3.43596079310415e-11
3.99,3.44383555331987e-11
3.995,3.45171931952855e-11
4,3.45961209228467e-11
4.005,3.46751387212171e-11
4.01,3.47542465955208e-11
4.015,3.48334445506706e-11
4.02,3.4912732591368e-11
4.025,3.49921107221024e-11
4.03,3.50715789471504e-11
4.035,3.51511372705758e-11
4.04,3.52307856962289e-11
4.045,3.53105242277457e-11
4.05,3.53903528685481e-11
4.055,3.54702716218428e-11
4.06,3.55502804906211e-11
4.065,3.56303794776583e-11
4.07,3.57105685855133e-11
4.075,3.57908478165281e-11
4.08,3.58712171728274e-11
4.085,3.59516766563177e-11
4.09,3.60322262686874e-11
4.095,3.61128660114059e-11
4.1,3.61935958857233e-11
4.105,3.62744158926697e-11
4.11,3.63553260330549e-11
4.115,3.64363263074681e-11
4.12,3.65174167162768e-11
4.125,3.65985972596269e-11
4.13,3.66798679374419e-11
4.135,3.67612287494226e-11
4.14,3.68426796950463e-11
4.145,3.69242207735665e-11
4.15,3.70058519840127e-11
4.155,3.70875733251893e-11
4.16,3.71693847956754e-11
4.165,3.72512863938245e-11
4.17,3.73332781177637e-11
4.175,3.74153599653933e-11
4.18,3.74975319343864e-11
4.185,3.75797940221882e-11
4.19,3.76621462260157e-11
4.195,3.7744588542857e-11
4.2,3.78271209694711e-11
4.205,3.79097435023869e-11
4.21,3.79924561379033e-11
4.215,3.80752588720884e-11
4.22,3.81581517007788e-11
4.225,3.82411346195793e-11
4.23,3.83242076238627e-11
4.235,3.84073707087686e-11
4.24,3.84906238692034e-11
4.245,3.85739670998399e-11
4.25,3.86574003951163e-11
4.255,3.8740923749236e-11
4.26,3.88245371561671e-11
4.265,3.89082406096419e-11
4.27,3.89920341031563e-11
4.275,3.90759176299691e-11
4.28,3.91598911831021e-11
4.285,3.9243954755339e-11
4.29,3.9328108339225e-11
4.295,3.94123519270664e-11
4.3,3.94966855109304e-11
4.305,3.95811090826438e-11
4.31,3.96656226337933e-11
4.315,3.97502261557243e-11
4.32,3.9834919639541e-11
4.325,3.99197030761054e-11
4.33,4.00045764560372e-11
4.335,4.00895397697127e-11
4.34,4.01745930072651e-11
4.345,4.02597361585832e-11
4.35,4.03449692133113e-11
4.355,4.04302921608487e-11
4.36,4.05157049903489e-11
4.365,4.06012076907195e-11
4.37,4.06868002506211e-11
4.375,4.07724826584673e-11
4.38,4.08582549024242e-11
4.385,4.09441169704093e-11
4.39,4.10300688500916e-11
4.395,4.11161105288908e-11
4.4,4.12022419939767e-11
4.405,4.12884632322688e-11
4.41,4.13747742304359e-11
4.415,4.14611749748952e-11
4.42,4.15476654518122e-11
4.425,4.16342456471e-11
4.43,4.17209155464186e-11
4.435,4.18076751351746e-11
4.44,4.18945243985206e-11
4.445,4.19814633213546e-11
4.45,4.20684918883198e-11
4.455,4.21556100838035e-11
4.46,4.22428178919371e-11
4.465,4.23301152965952e-11
4.47,4.24175022813953e-11
4.475,4.25049788296971e-11
4.48,4.25925449246023e-11
4.485,4.26802005489535e-11
4.49,4.27679456853343e-11
4.495,4.28557803160683e-11
4.5,4.29437044232186e-11
4.505,4.30317179885877e-11
4.51,4.31198209937164e-11
4.515,4.32080134198836e-11
4.52,4.32962952481058e-11
4.525,4.33846664591362e-11
4.53,4.34731270334646e-11
4.535,4.35616769513166e-11
4.54,4.36503161926532e-11
4.545,4.37390447371701e-11
4.55,4.38278625642974e-11
4.555,4.39167696531986e-11
4.56,4.40057659827708e-11
4.565,4.40948515316433e-11
4.57,4.41840262781779e-11
4.575,4.42732902004676e-11
4.58,4.43626432763367e-11
4.585,4.44520854833397e-11
4.59,4.45416167987611e-11
4.595,4.46312371996149e-11
4.6,4.47209466626438e-11
4.605,4.48107451643188e-11
4.61,4.49006326808386e-11
4.615,4.49906091881293e-11
4.62,4.50806746618433e-11
4.625,4.51708290773593e-11
